speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
58.4316355529053,26.0860196008714,446.874000000015,-15.1736943663487,-0.0945646314399565,1,12.375,9448.57019178687,60.6569462471005,80.4843028579351,-16.6782192100076,91.1815800231339,96.2692697186218,97.5340889785146,0,-17.362,1,58.4858979815253,1.6,1.56,-106.013993126583,-8.52827278669304,-0.142726043245672,320.129199352308,-12.3836657505535,0,2497.42858078999,
58.4281152463574,26.0991426290521,447.087000000015,-15.1718660948632,-0.0745150369653857,1,12.375,9448.00094769162,60.6586250768029,80.4816814196759,-16.6762096590127,91.1705935963129,96.1058791269647,97.5344543350255,0,-17.362,1,58.4858979815253,1.6,1.56,-106.686190539385,-8.53479597564878,-0.0520540488554088,320.059891613425,-12.593043234273,0,2497.43059034099,
58.4253139921284,26.1122664478979,447.300000000015,-15.1704113419561,-0.0592911395586399,1,12.375,9447.54797650644,60.6599609913716,80.4795952405302,-16.6746106622691,91.1618517128004,95.981839122609,97.5347450371479,0,-17.362,1,58.4858979815253,1.6,1.56,-107.3584961109,-8.53763607095783,-0.0226621602120848,319.988144102296,-12.8015588227492,0,2497.43218933773,
58.4230694319371,26.1253908959771,447.513000000015,-15.1692457428355,-0.0475059170681722,1,12.375,9447.18502441181,60.6610314192638,80.4779235256996,-16.6733294899208,91.1548474087115,95.885831178224,97.5349779505368,0,-17.362,1,58.4858979815253,1.6,1.56,-108.030913486323,-8.53933547560143,-0.0135595216693289,319.913967522519,-13.009182796095,0,2497.43347051008,
58.4212617276578,26.1385158482855,447.726000000015,-15.1683070353531,-0.0382584306438819,1,12.375,9446.89271322442,60.6618935111288,80.4765770952833,-16.6722977063097,91.1492065391013,95.810505917798,97.5351655210213,0,-17.362,1,58.4858979815253,1.6,1.56,-108.703446301695,-8.54072927207304,-0.0111206518518434,319.837372939713,-13.2158855673046,0,2497.43450229369,
58.4198002240776,26.1516412067136,447.939000000015,-15.1675481247411,-0.0309304480280893,1,12.375,9446.65638372531,60.6625905003219,80.4754884734151,-16.6714635470574,91.1446461026625,95.7508216803545,97.5353171617818,0,-17.362,1,58.4858979815253,1.6,1.56,-109.376098183531,-8.54208651436491,-0.0108286627920156,319.758371779858,-13.4216376866634,0,2497.43533645294,
58.4186151027221,26.1647668935023,448.152000000015,-15.1669327442435,-0.0250806210629075,1,12.375,9446.46474605836,60.6631556831847,80.4746056848367,-16.6707871494321,91.140948165645,95.7031802462517,97.5354401212164,0,-17.362,1,58.4858979815253,1.6,1.56,-110.048872748494,-8.54348974109035,-0.0111952663072772,319.676975827601,-13.6264098461366,0,2497.43601285057,
58.4176518668584,26.177892846568,448.365000000015,-15.1664325881513,-0.0203844639962554,1,12.375,9446.30898793892,60.6636150491394,80.4738881547933,-16.6702374011149,91.1379426337267,95.6649367557278,97.5355400562697,0,-17.362,1,58.4858979815253,1.6,1.56,-110.721773603153,-8.54496089075259,-0.0117369330519387,319.593197224493,-13.8301728837372,0,2497.43656259889,
58.4168675415378,26.1910190160646,448.578000000015,-15.1660253366831,-0.0165979987279369,1,12.375,9446.18216018929,60.6639890928844,80.4733038832765,-16.6697897692398,91.1354953831466,95.634102948466,97.5356214273704,0,-17.362,1,58.4858979815253,1.6,1.56,-111.394804343515,-8.54650287131166,-0.0123018239698131,319.507048467184,-14.0328977878724,0,2497.43701023076,
58.4162279678091,26.2041453617978,448.791000000015,-15.1656932497814,-0.0135345642040186,1,12.375,9446.07873920489,60.6642941047798,80.4728274324492,-16.6694247547608,91.1334998105672,95.6091579109338,97.5356877795824,0,-17.362,1,58.4858979815253,1.6,1.56,-112.067968554847,-8.54811313872256,-0.0128464397002507,319.418542405559,-14.2345557016671,0,2497.43737524524,
58.4157058248604,26.2172718512456,449.004000000015,-15.1654221393493,-0.0110493905126024,1,12.375,9445.99430712877,60.664543114086,80.4724384551819,-16.6691267627816,91.1318706570492,95.5889222220356,97.5357419480723,0,-17.362,1,58.4858979815253,1.6,1.56,-112.741269811141,-8.549788016669,-0.0133617452788063,319.32769224082,-14.4351179272646,0,2497.43767323722,
58.4152791534045,26.2303984580232,449.217000000015,-15.1652006020411,-0.00902897838565206,1,12.375,9445.92531307851,60.6647465931591,80.4721205962765,-16.6688832592747,91.1305393977454,95.5724713258169,97.5357862114746,0,-17.362,1,58.4858979815253,1.6,1.56,-113.414711674985,-8.55152398832129,-0.0138490113555057,319.234511523524,-14.6345559301036,0,2497.43791674073,
58.4149302342418,26.243525160679,449.430000000015,-15.1650194366552,-0.0073835747012475,1,12.375,9445.86889180656,60.6649129922627,80.4718606578344,-16.6686841307075,91.1294507409076,95.5590741713812,97.5358224083458,0,-17.362,1,58.4858979815253,1.6,1.56,-114.088297697071,-8.55331801195974,-0.0143120264871076,319.139014151562,-14.8328413431708,0,2497.43811586929,
58.4146447246091,26.2566519417421,449.643000000015,-15.1648711954939,-0.00604171204807104,1,12.375,9445.82272404522,60.6650491514424,80.4716479563795,-16.6685211909168,91.1285599319203,95.5481486942598,97.5358520268343,0,-17.362,1,58.4858979815253,1.6,1.56,-114.762031415883,-8.55516753808025,-0.0147547156835932,319.041214368082,-15.0299459712286,0,2497.43827880908,
58.4144109854355,26.2697787869641,449.856000000015,-15.1647498349212,-0.00494616544356223,1,12.375,9445.78492772192,60.6651606213561,80.4714738220181,-16.6683877970191,91.1278306534398,95.5392288582518,97.5358762745197,0,-17.362,1,58.4858979815253,1.6,1.56,-115.435916357483,-8.55707044988898,-0.0151805293087416,318.941126759377,-15.2258417950173,0,2497.43841220298,
58.4142195523969,26.2829056847118,450.069000000015,-15.1646504406336,-0.00405090715903488,1,12.375,9445.75397242715,60.6652519155281,80.4713312046063,-16.6682785474403,91.1272333744928,95.5319398375642,97.5358961333169,0,-17.362,1,58.4858979815253,1.6,1.56,-116.109956034903,-8.55902498724097,-0.0155923110552381,318.838766252699,-15.4205009754306,0,2497.43852145256,
58.4140627168416,26.2960326254786,450.282000000015,-15.1645690100094,-0.0033187802697175,1,12.375,9445.72861164889,60.6653267102043,80.4712143616917,-16.6681890426851,91.1267440425743,95.5259790594582,97.5359124029714,0,-17.362,1,58.4858979815253,1.6,1.56,-116.784153948036,-8.56102968177638,-0.0159923873024496,318.734148114043,-15.6138958576649,0,2497.43861095732,
58.4139341916777,26.3091596014898,450.495000000015,-15.1645022785929,-0.00271969983064184,1,12.375,9445.70782874556,60.6653880036911,80.4711186096982,-16.6681156946153,91.1263430409562,95.5211015483328,97.5359257357336,0,-17.362,1,58.4858979815253,1.6,1.56,-117.458513583175,-8.56308330092939,-0.0163826379075347,318.627287945871,-15.8059989753407,0,2497.43868430538,
58.4138288436226,26.3222866063836,450.708000000015,-15.1644475810485,-0.00222924794075278,1,12.375,9445.69079365004,60.6654382440442,80.4710401245187,-16.6680555736182,91.1260143531361,95.5171084803757,97.5359366641437,0,-17.362,1,58.4858979815253,1.6,1.56,-118.133038412638,-8.56518480179298,-0.0167645748287131,318.518201684782,-15.996783054596,0,2497.43874442638,
58.4137424777278,26.3354136349516,450.921000000015,-15.1644027392655,-0.00182756716054798,1,12.375,9445.67682802661,60.6654794318292,80.4709757810276,-16.6680062856157,91.1257448904385,95.5138381696838,97.5359456233906,0,-17.362,1,58.4858979815253,1.6,1.56,-118.807731894513,-8.56733329607015,-0.0171394305584687,318.406905599141,-16.1862210181511,0,2497.43879371438,
58.413671663369,26.3485406829283,451.134000000015,-15.1643659719995,-0.00149848277052556,1,12.375,9445.66537713304,60.6655132031066,80.4709230234722,-16.6679658727467,91.1255239490295,95.5111589190759,97.5359529693673,0,-17.362,1,58.4858979815253,1.6,1.56,-119.482597472137,-8.56952801888167,-0.0175081888774512,318.293416286653,-16.3742859893442,0,2497.43883412725,
58.413613593323,26.3616677468187,451.347000000015,-15.1643358216951,-0.00122880245496992,1,12.375,9445.65598703296,60.6655408966375,80.4708797605032,-16.6679327329342,91.1253427701861,95.5089633164542,97.5359589932923,0,-17.362,1,58.4858979815253,1.6,1.56,-120.157638573897,-8.57176830606633,-0.017871652589842,318.177750671889,-16.5609512961366,0,2497.43886726707,
58.413565969373,26.374794823759,451.560000000015,-15.1643110950865,-0.00100775481678356,1,12.375,9445.64828609783,60.6655636084385,80.4708442799623,-16.667905554596,91.1251941833503,95.5071636621439,97.5359639335786,0,-17.362,1,58.4858979815253,1.6,1.56,-120.832858612764,-8.57405357437956,-0.0182304666326368,318.059926003765,-16.7461904750879,0,2497.4388944454,
58.41352690927,26.3879219114016,451.773000000015,-15.1642908148881,-0.000826537379046409,1,12.375,9445.64196996238,60.6655822361518,80.4708151795763,-16.6678832635449,91.1250723158279,95.5056882880715,97.5359679854863,0,-17.362,1,58.4858979815253,1.6,1.56,-121.508260985931,-8.57638330544447,-0.0185851479972819,317.939959852971,-16.9299772753003,0,2497.43891673646,
58.4134948709448,26.4010490078221,451.986000000015,-15.1642741804415,-0.000677951503593097,1,12.375,9445.6367892694,60.6655975151882,80.4707913104998,-16.6678649797348,91.1249723563134,95.5044785848765,97.5359713089848,0,-17.362,1,58.4858979815253,1.6,1.56,-122.183849074507,-8.57875703361495,-0.018936116927187,317.81787010935,-17.1122856623304,0,2497.43893502027,
58.4134685906921,26.4141761114425,452.199000000015,-15.1642605356195,-0.000556106695565894,1,12.375,9445.63253967395,60.6656100482072,80.4707717312647,-16.6678499819811,91.1248903620149,95.5034865941278,97.5359740351669,0,-17.362,1,58.4858979815253,1.6,1.56,-122.85962624306,-8.58117433493837,-0.0192837056794679,317.693674979236,-17.2930898220695,0,2497.43895001802,
58.4134470326963,26.4273032209688,452.412000000015,-15.1642493426186,-0.000456180558084447,1,12.375,9445.62905368157,60.6656203291879,80.4707556701803,-16.667837679155,91.1248231011696,95.5026730537455,97.535976271484,0,-17.362,1,58.4858979815253,1.6,1.56,-123.535595839287,-8.58363481899243,-0.0196281814439626,317.567392982737,-17.4723641645907,0,2497.43896232084,
58.4134293477848,26.4404303353398,452.625000000015,-15.1642401605422,-0.000374223556304167,1,12.375,9445.6261939785,60.6656287630996,80.4707424946039,-16.6678275866436,91.1247679243474,95.5020058083252,97.5359781060259,0,-17.362,1,58.4858979815253,1.6,1.56,-124.211761193628,-8.58613812176377,-0.0199697546465776,317.439042950976,-17.6500833279628,0,2497.43897241336,
58.4134148396946,26.453557453685,452.838000000015,-15.1642326278862,-0.000306999978327255,1,12.375,9445.62384797693,60.6656356819893,80.4707316858114,-16.6678193070983,91.1247226592021,95.5014585142159,97.53597961102,0,-17.362,1,58.4858979815253,1.6,1.56,-124.888125618884,-8.58868390009424,-0.0203085914474302,317.308644023286,-17.8262221820299,0,2497.4389806929,
58.4134029374702,26.4666845752906,453.051000000015,-15.164226448207,-0.000251858217310683,1,12.375,9445.62192335166,60.665641358145,80.4707228184331,-16.6678125146824,91.124685524349,95.5010095833546,97.5359808456946,0,-17.362,1,58.4858979815253,1.6,1.56,-125.564692409816,-8.59127182676575,-0.0206448188300324,317.176215644355,-18.0007558321568,0,2497.43898748532,
58.4133931728656,26.479811699571,453.264000000015,-15.1642213783889,-0.000206624855548635,1,12.375,9445.6203443859,60.6656460148724,80.470715543619,-16.6678069421741,91.1246550588598,95.5006413209085,97.5359818586234,0,-17.362,1,58.4858979815253,1.6,1.56,-126.241464842785,-8.59390158695471,-0.0209785355215845,317.041777561329,-18.1736596229394,0,2497.43899305783,
58.4133851618372,26.4929388260458,453.477000000015,-15.1642172190346,-0.000169518110051336,1,12.375,9445.61904897865,60.6656498353217,80.4707095752506,-16.6678023704053,91.1246300645183,95.5003392205657,97.5359826896451,0,-17.362,1,58.4858979815253,1.6,1.56,-126.918446175331,-8.59657287492987,-0.0213098139299688,316.905349820871,-18.3449091418785,0,2497.43899762959,
58.4133785893811,26.5060659543208,453.690000000015,-15.1642138065925,-0.000139077048398127,1,12.375,9445.61798619284,60.6656529697176,80.4707046786449,-16.6677986196076,91.1246095585128,95.5000913882296,97.5359833714369,0,-17.362,1,58.4858979815253,1.6,1.56,-127.595639645793,-8.59928539145484,-0.0216387057626695,316.76695276617,-18.514480223019,0,2497.43900138039,
58.413373197108,26.5191930840729,453.903000000015,-15.1642110069058,-0.000114103668090571,1,12.375,9445.61711424615,60.6656555412858,80.4707006612974,-16.6677955423222,91.1245927346695,95.4998880704483,97.5359839308026,0,-17.362,1,58.4858979815253,1.6,1.56,-128.273048472924,-8.60203884198793,-0.0219652483828925,316.626607033913,-18.6823489505507,0,2497.43900445768,
58.4133687730584,26.5323202150368,454.116000000015,-15.1642087099243,-9.36154794379186E-05,1,12.375,9445.61639886411,60.6656576511094,80.4706973652946,-16.667793017587,91.1245789316762,95.4997212683626,97.5359843897298,0,-17.362,1,58.4858979815253,1.6,1.56,-128.950675855463,-8.60483293417834,-0.0222894591946837,316.484333551205,-18.8484916623731,0,2497.43900698241,
58.4133651433537,26.5454473469949,454.329000000015,-15.1642068253695,-7.68066707739927E-05,1,12.375,9445.61581193,60.6656593821109,80.4706946610939,-16.667790946172,91.1245676070322,95.4995844215304,97.535984766256,0,-17.362,1,58.4858979815253,1.6,1.56,-129.628524971793,-8.60766737751578,-0.0226113528182882,316.340153532454,-19.0128849536216,0,2497.43900905383,
58.41336216535,26.5585744797686,454.542000000015,-15.1642052791801,-6.30162931675659E-05,1,12.375,9445.6153303779,60.6656608023171,80.4706924424229,-16.6677892466725,91.1245583156897,95.4994721489012,97.5359850751781,0,-17.362,1,58.4858979815253,1.6,1.56,-130.306598979419,-10.081654573784,-11.758514285088,316.194088476206,-19.1755056801556,0,2497.43901075333,
58.4133597220245,26.5717016132117,454.755000000015,-15.1642040105975,-5.17021887590575E-05,1,12.375,9445.61493528486,60.6656619675359,80.4706906220975,-16.6677878523054,91.1245506925383,95.4993800365536,97.5359853286356,0,-17.362,1,58.4858979815253,1.6,1.56,-130.984901014679,-6.23120463153012,30.7163918766847,316.046160161944,-19.3363309620081,0,2497.43901214769,
58.4133577173715,26.5848287472038,454.968000000015,-15.1642029697751,-4.24196206282319E-05,1,12.375,9445.61461112648,60.6656629235523,80.4706891285916,-16.6677867082819,91.1245444380411,95.4993044637105,97.5359855365875,0,-17.362,1,58.4858979815253,1.6,1.56,-132.011041074117,-6.41981211135942,-1.50458806266021,315.896390646842,-19.4953381867952,0,2497.43901329172,
58.7557634780534,26.5979558816464,455.181000000016,0,7.24550447139652,1,12.375,9500.982646494,60.4998915305661,80.7212115530942,-16.8637649366903,92.1959780420371,36.2539829733857,100,0,0,1,0,1.56,1.6,-132.011041074117,-2.13993737045314,34.1420617553707,315.743148960682,-19.6523021072229,0,2497.24303506331,
59.0959493879988,26.6110065162498,455.394000000016,0,7.24072728776083,1,12.375,9555.99172535961,60.1989082839761,80.7846655133625,-17.0596069264225,93.2666668148492,36.0843330690558,100,0,0,1,0,1.56,1.6,-132.011041074117,-0.713308780417694,11.4474277408312,315.589907274523,-19.8092660276506,0,2497.04719307358,
59.4339540214425,26.6239820248582,455.607000000016,0,7.23595342509186,1,12.375,9610.64808529241,59.8998549458979,80.8431070402671,-17.2553129425584,94.3366122056978,35.7698042642724,100,0,0,1,0,1.56,1.6,-132.011041074117,-0.237773290647892,3.83784262664846,315.436665588363,-19.9662299480783,0,2496.85148705744,
59.7698148275552,26.6368837409332,455.820000000016,0,7.231182876928,1,12.375,9664.95778193528,59.6026983827635,80.8966307269206,-17.4508832438462,95.4058156291855,35.4541906331799,100,0,0,1,0,1.56,1.6,-132.011040220343,-0.0792540871492774,1.28665768767682,315.283423902203,-20.123193868506,0,2496.65591675615,
60.1035681760485,26.6497129591968,456.033000000016,0,7.22641563696197,1,12.375,9718.92669637937,59.3074064160682,80.9453284340016,-17.6463180829908,96.4742784668774,35.1374704540749,100,0,0,1,0,1.56,1.6,-132.011041074117,-0.0264254645621326,0.431218824635186,315.130182216043,-20.2801577889337,0,2496.46048191701,
60.435249400427,26.6624709371883,456.246000000016,0,7.22165169903383,1,12.375,9772.56054215801,59.0139477841031,80.9892893991128,-17.8416177069269,97.542002068791,34.8196221237802,100,0,0,1,0,1.56,1.6,-132.011041074117,-0.00881224691514396,0.1445724267664,314.976940529883,-20.4371217093614,0,2496.26518229307,
60.764892839033,26.6751588967418,456.459000000016,0,7.21689105712426,1,12.375,9825.86487188383,58.7222921056399,81.0286003405651,-18.0367823570759,98.6089877548029,34.5006241445858,100,0,0,1,0,1.56,1.6,-132.01104192789,-0.00294115397542725,0.0484569179416195,314.823698843724,-20.594085629789,0,2496.07001764292,
61.0925318740212,26.6877780253895,456.672000000016,0,7.21213370534836,1,12.375,9878.84508355105,58.4324098454482,81.0633455559323,-18.2318122695889,99.6752368159762,34.1804551117227,100,0,0,1,0,1.56,1.6,-132.011042781664,-0.000980344246985271,0.0162717664849206,314.670457157564,-20.7510495502167,0,2495.87498773041,
61.4181989683887,26.7003294776944,456.885000000016,0,7.20737963794968,1,12.375,9931.5064265234,58.144272281532,81.093607015695,-18.4267076755763,100.740750515815,33.8590937013344,100,0,0,1,0,1.56,1.6,-132.011042781664,-0.00032296225167343,0.00548469451160375,314.517215471404,-20.9080134706444,0,2495.68009232442,
61.741925701179,26.7128143765172,457.098000000016,0,7.20262884929466,1,12.375,9983.85400722662,57.8578514739835,81.1194644522693,-18.6214688013245,101.805530091452,33.5365186589103,100,0,0,1,0,1.56,1.6,-132.01104192789,-0.000107694015230023,0.00180560830530683,314.363973785244,-21.0649773910721,0,2495.48533119868,
62.0637428009675,26.7252338142217,457.311000000016,0,7.19788133386731,1,12.375,10035.8927945633,57.5060553792733,81.0464772188365,-18.8160958685012,102.869576754767,33.2127087881519,100,0,0,1,0,1.56,1.6,-132.011041074117,-3.59377020177458E-05,0.000605043781102333,314.210732099085,-21.2219413114998,0,2495.2907041315,
62.3836801777314,26.7375888538212,457.524000000016,0,7.19313708626425,1,12.375,10087.627625066,57.1263219127324,80.9263319181516,-19.0105890943501,103.932891693453,32.8093749989285,100,0,0,1,0,1.56,1.6,-132.01104192789,-1.58183046016959E-05,0.000170529471281237,314.057490412925,-21.3789052319275,0,2495.09621090565,
62.701766953197,26.7498805300707,457.737000000016,0,7.18839610118993,1,12.375,10139.0632078052,56.7487849236812,80.8014116712357,-19.2049486918742,104.995476072023,32.3680134277685,100,0,0,1,0,1.56,1.6,-132.011042781664,-5.23352919628563E-06,9.01776996031729E-05,313.904248726765,-21.5358691523552,0,2494.90185130813,
